Title,Abstract,StoreId,ArticleType,Authors,copyright,digitalObjectIdentifier,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,FindACopy,Database
HOTEL TO SERVE AS HOME FOR U. OF C. NURSES,,178729918,Historical Newspapers,," Copyright Tribune Publishing Company May 2, 1954"," 505265472 , 6157312 , 53854", article," May 2, 1954",, English, English, s_a4," Chicago, Ill.","May 2, 1954",Chicago Daily Tribune (1923-1963),1954,http://search.proquest.com/docview/178729918?accountid=14496, S_A4,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=HOTEL+TO+SERVE+AS+HOME+FOR+U.+OF+C.+NURSES&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1954-05-02&amp;volume=&amp;issue=&amp;spage=S_A4&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
Grinnell Chairman,,178790134,Historical Newspapers,," Copyright Tribune Publishing Company Nov 25, 1954"," 515630242 , 6262252 , 53854", article," Nov 25, 1954",, English, English, s4," Chicago, Ill.","Nov 25, 1954",Chicago Daily Tribune (1923-1963),1954,http://search.proquest.com/docview/178790134?accountid=14496, S4,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=Grinnell+Chairman&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1954-11-25&amp;volume=&amp;issue=&amp;spage=S4&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
Moralists Think Skirts Showing In 'Carmen' And 'House Of Flowers',"NEW YORK -- (ANP) -- The guys who like to warn femmes when their undie skirts are showing have nothing on critics of the film ""Carmen Jones"" or the play ""House of Flowers."" This is an introduction to the story that says moralists are criticising both...",492907952,Historical Newspapers,," Copyright Real Times, Inc. Jan 15, 1955"," 742476822 , 7292852 , 68419", article," Jan 15, 1955",, English, English, 6," Chicago, Ill.","Jan 15, 1955",The Chicago Defender (National edition) (1921-1967),1955,http://search.proquest.com/docview/492907952?accountid=14496, 6,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Moralists+Think+Skirts+Showing+In+%27Carmen%27+And+%27House+Of+Flowers%27&amp;title=The+Washington+Post+%281923-1954%29&amp;issn=&amp;date=1940-12-29&amp;volume=&amp;issue=&amp;spage=6&amp;au=&amp;isbn=&amp;jtitle=The+Washington+Post+%281923-1954%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
"GENEVA CHURCH BEGINS WORK ON $80,000 ANNEX",,178819304,Historical Newspapers,," Copyright Tribune Publishing Company Jan 23, 1955"," 507676232 , 6181322 , 53854", article," Jan 23, 1955",, English, English, w11," Chicago, Ill.","Jan 23, 1955",Chicago Daily Tribune (1923-1963),1955,http://search.proquest.com/docview/178819304?accountid=14496, W11,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=GENEVA+CHURCH+BEGINS+WORK+ON+%2480%2C000+ANNEX&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1955-01-23&amp;volume=&amp;issue=&amp;spage=W11&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
Open New Motor Hotel Near Downtown Phoenix,,179377917,Historical Newspapers,," Copyright Tribune Publishing Company Mar 13, 1955"," 507969932 , 6184302 , 53854", article," Mar 13, 1955",, English, English, k7," Chicago, Ill.","Mar 13, 1955",Chicago Daily Tribune (1923-1963),1955,http://search.proquest.com/docview/179377917?accountid=14496, K7,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=Open+New+Motor+Hotel+Near+Downtown+Phoenix&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1955-03-13&amp;volume=&amp;issue=&amp;spage=K7&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
"Wives Fight Over Mate, One Killed",A large community kitchen proved too small for two Southside women this week. A fight between the two women Sunday ended in death for one.,493014685,Historical Newspapers,," Copyright Real Times, Inc. May 21, 1955"," 739846052 , 7285972 , 68419", article," May 21, 1955",, English, English, 5," Chicago, Ill.","May 21, 1955",The Chicago Defender (National edition) (1921-1967),1955,http://search.proquest.com/docview/493014685?accountid=14496, 5,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Wives+Fight+Over+Mate%2C+One+Killed&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;issn=&amp;date=1955-05-21&amp;volume=&amp;issue=&amp;spage=5&amp;au=&amp;isbn=&amp;jtitle=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
Catholic U. Buys Two Buildings,,148712727,Historical Newspapers,," Copyright The Washington Post Company Aug 26, 1955"," 288687312 , 2238832 , 48613", article," Aug 26, 1955",, English, English,," Washington, D.C.","Aug 26, 1955",The Washington Post and Times Herald (1954-1959),1955,http://search.proquest.com/docview/148712727?accountid=14496, 46,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpwashingtonpost&amp;atitle=Catholic+U.+Buys+Two+Buildings&amp;title=The+Washington+Post+and+Times+Herald+%281954-1959%29&amp;issn=&amp;date=1955-08-26&amp;volume=&amp;issue=&amp;spage=46&amp;au=&amp;isbn=&amp;jtitle=The+Washington+Post+and+Times+Herald+%281954-1959%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: The Washington Post
Lord Culvert Hotel Set To House Stars,"MIAMI -- The Lord Calvert Hotel. Miami's internationally known year-round luxury hotel is gearing itself for another fabulous winter, determined to hold its recently achieved honor of being named ""Hotel of the Year"" by the Nationwide Hotel Association.",492872268,Historical Newspapers,," Copyright Real Times, Inc. Dec 10, 1955"," 739872752 , 7286042 , 68419", article," Dec 10, 1955",, English, English, 7," Chicago, Ill.","Dec 10, 1955",The Chicago Defender (National edition) (1921-1967),1955,http://search.proquest.com/docview/492872268?accountid=14496, 7,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Lord+Culvert+Hotel+Set+To+House+Stars&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;issn=&amp;date=1955-12-10&amp;volume=&amp;issue=&amp;spage=7&amp;au=&amp;isbn=&amp;jtitle=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
Dedication Of Education Wing Slated,"The new $225,000 educational wing of Westmoreland Congregational Church, Westmoreland Hills, Md., will be dedicated Sunday at 4 p.m.",148868993,Historical Newspapers,," Copyright The Washington Post Company Feb 18, 1956"," 139544242 , 1731982 , 48613", article," Feb 18, 1956",, English, English, 10," Washington, D.C.","Feb 18, 1956",The Washington Post and Times Herald (1954-1959),1956,http://search.proquest.com/docview/148868993?accountid=14496, 10,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpwashingtonpost&amp;atitle=Dedication+Of+Education+Wing+Slated&amp;title=The+Washington+Post+and+Times+Herald+%281954-1959%29&amp;issn=&amp;date=1956-02-18&amp;volume=&amp;issue=&amp;spage=N1&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: The Washington Post
BEGIN BUILDING SUBURB CHURCH SCHOOL TODAY,,179732704,Historical Newspapers,," Copyright Tribune Publishing Company Mar 4, 1956"," 514844152 , 6260822 , 53854", article," Mar 4, 1956",, English, English, w5," Chicago, Ill.","Mar 4, 1956",Chicago Daily Tribune (1923-1963),1956,http://search.proquest.com/docview/179732704?accountid=14496, W5,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=BEGIN+BUILDING+SUBURB+CHURCH+SCHOOL+TODAY&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1956-03-04&amp;volume=&amp;issue=&amp;spage=W5&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
Article 36 -- No Title,,166900897,Historical Newspapers,," Copyright Times Mirror Company Apr 8, 1956"," 429354651 , 5813082 , 53850", article," Apr 8, 1956",0458-3035, English, English, E25," Los Angeles, Calif.","Apr 8, 1956",Los Angeles Times (1923-Current File),1956,http://search.proquest.com/docview/166900897?accountid=14496, E25,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnplatimes&amp;atitle=Article+36+--+No+Title&amp;title=Los+Angeles+Times+%281923-Current+File%29&amp;issn=04583035&amp;date=1956-04-08&amp;volume=&amp;issue=&amp;spage=E25&amp;au=&amp;isbn=&amp;jtitle=Los+Angeles+Times+%281923-Current+File%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Los Angeles Times
Kin Seek News Of Blaze Tenant,,493844641,Historical Newspapers,," Copyright Real Times, Inc. Apr 11, 1956"," 880109802 , 8727502 , 68422", article," Apr 11, 1956",, English, English, 2," Chicago, Ill.","Apr 11, 1956",Daily Defender (Daily Edition) (1956-1960),1956,http://search.proquest.com/docview/493844641?accountid=14496, 2,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Kin+Seek+News+Of+Blaze+Tenant&amp;title=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;issn=&amp;date=1956-04-11&amp;volume=&amp;issue=&amp;spage=2&amp;au=&amp;isbn=&amp;jtitle=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
62-Room Hotel Is Set for El Segundo,,167024375,Historical Newspapers,," Copyright Times Mirror Company Aug 19, 1956"," 436391632 , 5887502 , 53850", article," Aug 19, 1956",0458-3035, English, English, F9," Los Angeles, Calif.","Aug 19, 1956",Los Angeles Times (1923-Current File),1956,http://search.proquest.com/docview/167024375?accountid=14496, F9,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnplatimes&amp;atitle=62-Room+Hotel+Is+Set+for+El+Segundo&amp;title=Los+Angeles+Times+%281923-Current+File%29&amp;issn=04583035&amp;date=1956-08-19&amp;volume=&amp;issue=&amp;spage=F9&amp;au=&amp;isbn=&amp;jtitle=Los+Angeles+Times+%281923-Current+File%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Los Angeles Times
COMPLETION IS NEAR,,113695819,Historical Newspapers,," Copyright New York Times Company Oct 28, 1956"," 90754201 , 1525486 , 43896", article," Oct 28, 1956",0362-4331, English, English,," New York, N.Y.","Oct 28, 1956",New York Times (1923-Current file),1956,http://search.proquest.com/docview/113695819?accountid=14496, 286,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpnewyorktimeswindex&amp;atitle=COMPLETION+IS+NEAR%3A+HARBOR+HOUSE%2C+NEW+ROCHELLE%2C+TO+RENT+FROM+%2482&amp;title=New+York+Times+%281923-Current+file%29&amp;issn=03624331&amp;date=1956-10-28&amp;volume=&amp;issue=&amp;spage=286&amp;au=&amp;isbn=&amp;jtitle=New+York+Times+%281923-Current+file%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: The New York Times with Index
"CRETE CHURCH OPENS DRIVE FOR $150,000",,179992479,Historical Newspapers,," Copyright Tribune Publishing Company Nov 4, 1956"," 591407312 , 6693282 , 53854", article," Nov 4, 1956",, English, English, sw4," Chicago, Ill.","Nov 4, 1956",Chicago Daily Tribune (1923-1963),1956,http://search.proquest.com/docview/179992479?accountid=14496, SW4,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=CRETE+CHURCH+OPENS+DRIVE+FOR+%24150%2C000&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1956-11-04&amp;volume=&amp;issue=&amp;spage=SW4&amp;au=&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
Ground Broken for Church Units,,166979198,Historical Newspapers,," Copyright Times Mirror Company Dec 2, 1956"," 436931292 , 5889622 , 53850", article," Dec 2, 1956",0458-3035, English, English, G12," Los Angeles, Calif.","Dec 2, 1956",Los Angeles Times (1923-Current File),1956,http://search.proquest.com/docview/166979198?accountid=14496, G12,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnplatimes&amp;atitle=Ground+Broken+for+Church+Units&amp;title=Los+Angeles+Times+%281923-Current+File%29&amp;issn=04583035&amp;date=1956-12-02&amp;volume=&amp;issue=&amp;spage=G12&amp;au=&amp;isbn=&amp;jtitle=Los+Angeles+Times+%281923-Current+File%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Los Angeles Times
Youngest Of 3 Burned Tots Dies,,493660787,Historical Newspapers,," Copyright Real Times, Inc. Dec 4, 1956"," 884497782 , 8752722 , 68422", article," Dec 4, 1956",, English, English, 4," Chicago, Ill.","Dec 4, 1956",Daily Defender (Daily Edition) (1956-1960),1956,http://search.proquest.com/docview/493660787?accountid=14496, 4,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Youngest+Of+3+Burned+Tots+Dies&amp;title=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;issn=&amp;date=1956-12-04&amp;volume=&amp;issue=&amp;spage=4&amp;au=&amp;isbn=&amp;jtitle=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
Youths Admit Beating Actor Beggs to Death,"CHICAGO, Dec. 10 -- Two teen-agers today confessed to the fatal assault on actor Malcolm Lee Beggs, 49, earlier in the day in his North Side apartment, during a robbery.",148773484,Historical Newspapers,," Copyright The Washington Post Company Dec 11, 1956"," 121321669 , 1683042 , 48613", article," Dec 11, 1956",, English, English, A3," Washington, D.C.","Dec 11, 1956",The Washington Post and Times Herald (1954-1959),1956,http://search.proquest.com/docview/148773484?accountid=14496, A3,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpwashingtonpost&amp;atitle=Youths+Admit+Beating+Actor+Beggs+to+Death&amp;title=The+Washington+Post+and+Times+Herald+%281954-1959%29&amp;issn=&amp;date=1956-12-11&amp;volume=&amp;issue=&amp;spage=A3&amp;au=&amp;isbn=&amp;jtitle=The+Washington+Post+and+Times+Herald+%281954-1959%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: The Washington Post
Toasting Toaster Costs Nurses Two Nights Out,A burned-out toaster and a code of honor have cost 104 student nurses at Children's Hospital two days and two nights of liberty.,148890114,Historical Newspapers,," Copyright The Washington Post Company Jan 9, 1957"," 121210033 , 1682654 , 48613", article," Jan 9, 1957",, English, English, A3," Washington, D.C.","Jan 9, 1957",The Washington Post and Times Herald (1954-1959),1957,http://search.proquest.com/docview/148890114?accountid=14496, A3,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpwashingtonpost&amp;atitle=Toasting+Toaster+Costs+Nurses+Two+Nights+Out&amp;title=The+Washington+Post+and+Times+Herald+%281954-1959%29&amp;issn=&amp;date=1957-01-09&amp;volume=&amp;issue=&amp;spage=A3&amp;au=&amp;isbn=&amp;jtitle=The+Washington+Post+and+Times+Herald+%281954-1959%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: The Washington Post
Do it Yourself--WITH CRAFT PATTERNS,,180172885,Historical Newspapers," A NEELY HALL
A NEELY HALL"," Copyright Tribune Publishing Company Jun 9, 1957"," 518594192 , 6269672 , 53854", article," Jun 9, 1957",, English, English, w_a2," Chicago, Ill.","Jun 9, 1957",Chicago Daily Tribune (1923-1963),1957,http://search.proquest.com/docview/180172885?accountid=14496, W_A2,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagotribune&amp;atitle=Do+it+Yourself--WITH+CRAFT+PATTERNS%3A+All+Outdoors+is+Calling+You&amp;title=Chicago+Daily+Tribune+%281923-1963%29&amp;issn=&amp;date=1957-06-09&amp;volume=&amp;issue=&amp;spage=W_A2&amp;au=A+NEELY+HALL&amp;isbn=&amp;jtitle=Chicago+Daily+Tribune+%281923-1963%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Tribune
Cops Seek Wife In Mate's Death,,493642740,Historical Newspapers,," Copyright Real Times, Inc. Jun 12, 1957"," 880414592 , 8729082 , 68422", article," Jun 12, 1957",, English, English, 2," Chicago, Ill.","Jun 12, 1957",Daily Defender (Daily Edition) (1956-1960),1957,http://search.proquest.com/docview/493642740?accountid=14496, 2,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Cops+Seek+Wife+In+Mate%27s+Death&amp;title=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;issn=&amp;date=1957-06-12&amp;volume=&amp;issue=&amp;spage=2&amp;au=&amp;isbn=&amp;jtitle=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
"Put Negroes Out, Orders To Realtor","Charges that Julian Levi, director of the South East Chicago Commission which is headed by Chancellor Kimpton of the University of Chicago, personally ordered a landlord to oust Negroes from his property, were flatly denied by Levi Thursday.",493057366,Historical Newspapers,," Copyright Real Times, Inc. Jul 20, 1957"," 740051602 , 7286522 , 68419", article," Jul 20, 1957",, English, English, 5," Chicago, Ill.","Jul 20, 1957",The Chicago Defender (National edition) (1921-1967),1957,http://search.proquest.com/docview/493057366?accountid=14496, 5,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Put+Negroes+Out%2C+Orders+To+Realtor&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;issn=&amp;date=1957-07-20&amp;volume=&amp;issue=&amp;spage=5&amp;au=&amp;isbn=&amp;jtitle=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
Savings-Loan Firm to Build,,167163041,Historical Newspapers,," Copyright Times Mirror Company Jan 19, 1958"," 482093882 , 6119042 , 53850", article," Jan 19, 1958",0458-3035, English, English,," Los Angeles, Calif.","Jan 19, 1958",Los Angeles Times (1923-Current File),1958,http://search.proquest.com/docview/167163041?accountid=14496, F3,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnplatimes&amp;atitle=Savings-Loan+Firm+to+Build&amp;title=Los+Angeles+Times+%281923-Current+File%29&amp;issn=04583035&amp;date=1958-01-19&amp;volume=&amp;issue=&amp;spage=F3&amp;au=&amp;isbn=&amp;jtitle=Los+Angeles+Times+%281923-Current+File%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Los Angeles Times
Killed In Leap Escaping Fire,,493691553,Historical Newspapers,," Copyright Real Times, Inc. Feb 27, 1958"," 878883192 , 8721442 , 68422", article," Feb 27, 1958",, English, English, 6," Chicago, Ill.","Feb 27, 1958",Daily Defender (Daily Edition) (1956-1960),1958,http://search.proquest.com/docview/493691553?accountid=14496, 6,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Killed+In+Leap+Escaping+Fire&amp;title=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;issn=&amp;date=1958-02-27&amp;volume=&amp;issue=&amp;spage=6&amp;au=&amp;isbn=&amp;jtitle=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
Fireman Given Heroism Medal,"Fireman Emmet Robinson, 29, of 223 E. Marquette Road, a member of Truck Company 11, this week received Chicago's top heroism award for firemen, The Carter S. Harrison Medal.",492982956,Historical Newspapers,," Copyright Real Times, Inc. Aug 16, 1958"," 740245902 , 7287032 , 68419", article," Aug 16, 1958",, English, English, 3," Chicago, Ill.","Aug 16, 1958",The Chicago Defender (National edition) (1921-1967),1958,http://search.proquest.com/docview/492982956?accountid=14496, 3,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Fireman+Given+Heroism+Medal&amp;title=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;issn=&amp;date=1958-08-16&amp;volume=&amp;issue=&amp;spage=3&amp;au=&amp;isbn=&amp;jtitle=The+Chicago+Defender+%28National+edition%29+%281921-1967%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
Open New Southside Housing Project Today,"Tenants will begin moving into Prairie Avenue Court Extension, the Chicago Housing Authority's newest public housing develop ment, today. All of the 263 apartments in the 13 - story building at 2822 S. Calumet Ave. have been leased and move - ins will take...",493623727,Historical Newspapers,," Copyright Real Times, Inc. Aug 18, 1958"," 882656202 , 8742212 , 68422", article," Aug 18, 1958",, English, English, 4," Chicago, Ill.","Aug 18, 1958",Daily Defender (Daily Edition) (1956-1960),1958,http://search.proquest.com/docview/493623727?accountid=14496, 4,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Open+New+Southside+Housing+Project+Today&amp;title=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;issn=&amp;date=1958-08-18&amp;volume=&amp;issue=&amp;spage=4&amp;au=&amp;isbn=&amp;jtitle=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
Open New Southside Housing Project Today,"Tenants will begin moving into Prairie Avenue Court Extension, the Chicago Housing Authority's newest public housing development, today. All of the 203 apartments in the 13 story building at 2822 S. Calumet Ave. have been leased and move - ins will take...",493705118,Historical Newspapers,," Copyright Real Times, Inc. Aug 18, 1958"," 882657832 , 8742212 , 68422", article," Aug 18, 1958",, English, English, A4," Chicago, Ill.","Aug 18, 1958",Daily Defender (Daily Edition) (1956-1960),1958,http://search.proquest.com/docview/493705118?accountid=14496, A4,http://ucelinks.cdlib.org:8888/sfx_local?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Ahnpchicagodefender&amp;atitle=Open+New+Southside+Housing+Project+Today&amp;title=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;issn=&amp;date=1958-08-18&amp;volume=&amp;issue=&amp;spage=A4&amp;au=&amp;isbn=&amp;jtitle=Daily+Defender+%28Daily+Edition%29+%281956-1960%29&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,ProQuest Historical Newspapers: Chicago Defender
